,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,accommodates,bedrooms,beds,instant_bookable,price,Clothing,Entertainment,Exercise,Kitchen,Luxury,Outdoor,Parking,Security,Streaming,Technology,Views,Ward,Privacy,review_scores_rating,Target
3091,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,2,1.7702985856469355,1.0,0,298.0,1,0,0,0,0,0,1,1,0,0,0,2,2,5.0,1
3094,1.0,1.0,1.0,1.0,4,2.0,2.0,1,325.0,1,1,0,1,0,1,1,1,0,0,0,3,1,4.97,1
3095,1.0,1.0,0.43,0.0,4,2.0,2.0,0,259.0,1,0,0,1,0,1,1,1,0,0,0,6,1,4.86,1
3096,1.0,1.0,1.0,0.39646102343376377,2,1.7702985856469355,1.0,1,110.0,1,0,0,1,0,1,0,1,0,0,0,6,2,4.9,1
3097,1.0,1.0,1.0,0.39646102343376377,2,1.7702985856469355,2.0,1,129.0,1,0,0,1,0,1,0,1,0,0,0,6,2,4.9,1
3098,1.0,1.0,1.0,0.39646102343376377,3,1.7702985856469355,2.0,1,150.0,1,0,0,1,0,1,0,1,0,0,0,6,2,4.87,1
3101,3.0,1.0,0.43,0.0,4,2.0,3.0,0,200.0,1,0,0,1,0,1,0,1,0,0,0,6,1,5.0,1
3102,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,2,1.7702985856469355,1.0,0,37.0,1,0,0,0,0,0,0,1,0,0,0,4,2,5.0,1
3103,1.0,1.0,0.97,0.0,2,1.0,1.0,0,187.0,1,0,0,1,0,0,0,1,0,0,0,1,1,3.0,0
3106,1.0,1.0,0.97,0.0,2,1.0,1.0,0,428.0,1,0,0,1,0,0,1,1,0,0,0,7,1,5.0,1
3107,1.0,1.0,0.96,0.0,3,1.0,1.0,0,123.0,1,1,0,1,0,1,0,1,1,0,0,5,1,4.85,1
3109,1.0,0.99,0.99,0.0,6,2.0,3.0,0,252.0,1,0,0,1,0,0,0,1,0,0,0,1,1,4.74,1
3114,3.0,0.9,0.61,0.39646102343376377,1,5.0,1.0,0,81.0,0,0,0,1,0,1,0,1,0,0,0,5,2,3.0,0
3116,1.0,1.0,1.0,1.0,4,1.0,2.0,0,236.0,1,1,0,1,0,0,0,1,0,0,0,6,1,4.91,1
3117,1.0,1.0,1.0,1.0,2,1.0,1.0,0,160.0,1,1,0,1,0,0,0,1,1,1,0,6,1,4.96,1
3118,1.0,0.99,0.99,0.0,4,1.0,2.0,0,208.0,1,0,0,1,0,1,0,1,0,0,0,6,1,4.67,0
3119,1.0,0.99,0.99,0.0,4,1.0,2.0,0,112.0,1,0,0,1,0,1,0,1,0,0,0,6,1,5.0,1
3120,1.0,0.99,0.99,0.0,4,1.0,2.0,0,266.0,1,0,0,1,0,1,0,1,0,0,0,6,1,5.0,1
3121,3.0,0.8,0.58,0.39646102343376377,6,3.0,3.0,0,170.0,1,0,0,1,1,1,1,1,0,0,0,6,1,5.0,1
3123,1.0,1.0,1.0,1.0,10,5.0,6.0,1,361.0,1,0,0,1,1,1,1,1,0,0,0,7,1,4.96,1
3128,1.0,1.0,1.0,0.0,10,3.0,6.0,0,350.0,1,1,0,1,0,1,1,1,1,0,1,5,1,4.65,0
3130,1.0,1.0,1.0,1.0,2,1.0,1.0,0,112.0,1,1,0,1,0,1,1,1,1,1,0,8,1,5.0,1
3131,1.0,1.0,0.98,0.0,6,2.0,2.0,0,200.0,1,0,0,1,0,1,0,1,0,0,0,5,1,4.8,1
3133,2.0,1.0,0.95,1.0,5,2.0,3.0,0,175.0,1,0,0,1,0,1,0,1,0,0,0,1,1,4.88,1
3134,1.0,1.0,1.0,0.39646102343376377,2,1.7702985856469355,1.0,1,45.0,1,0,1,1,0,1,0,1,0,0,1,1,2,4.7,0
3135,1.0,1.0,1.0,0.39646102343376377,2,1.7702985856469355,1.0,1,47.0,1,0,1,1,0,1,0,1,0,0,0,1,2,4.7,0
3137,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.7702985856469355,2.0,1,99.0,0,0,0,1,0,0,0,1,0,0,0,6,1,4.82,1
3138,1.0,1.0,0.96,0.39646102343376377,2,1.7702985856469355,1.0,0,76.0,1,0,0,0,0,0,1,1,0,0,0,7,2,4.89,1
3139,1.0,1.0,1.0,0.0,6,2.0,3.0,1,318.0,1,0,1,1,0,0,0,1,1,0,0,1,1,4.69,0
3140,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,1.0,0,120.0,1,0,0,0,0,0,1,1,0,0,0,4,1,5.0,1
3141,2.0,0.9,0.92,0.0,2,1.7702985856469355,1.0,1,51.0,1,0,0,1,0,0,0,1,0,0,0,1,2,4.0,0
3142,1.0,0.99,0.98,1.0,2,1.0,1.0,0,133.0,1,0,0,1,0,0,0,1,0,0,0,1,1,4.87,1
3143,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,1.0,0,90.0,1,0,1,1,0,1,1,1,0,0,0,7,1,5.0,1
3144,3.0,0.9,0.88,0.0,2,1.0,1.0,0,125.0,1,0,0,0,0,0,0,1,0,0,0,6,1,4.91,1
3145,1.0,1.0,1.0,0.0,2,1.0,1.0,1,182.0,1,0,1,1,0,0,0,1,1,0,0,1,1,4.55,0
3146,2.0,1.0,1.0,1.0,1,1.0,1.0,0,59.0,1,1,0,1,0,1,1,1,1,1,0,5,1,5.0,1
3147,3.0,0.8,0.93,1.0,8,3.0,3.0,0,65.0,1,0,1,1,0,1,1,1,0,1,0,7,1,4.77,1
3148,1.0,0.99,0.99,0.0,4,1.0,2.0,0,181.0,1,0,0,1,0,1,0,1,0,0,0,2,1,4.72,1
3151,1.0,1.0,1.0,0.0,6,1.0,3.0,1,102.0,1,0,0,1,0,0,0,1,0,0,0,6,1,4.76,1
3152,2.0,1.0,0.53,0.0,1,1.0,1.0,0,43.0,1,0,0,1,0,1,0,1,0,0,1,7,1,4.33,0
3153,1.0,1.0,1.0,0.0,5,2.0,3.0,1,264.0,1,0,0,1,0,0,0,1,1,0,0,1,1,4.66,0
3154,1.0,1.0,1.0,1.0,2,1.0,1.0,0,133.0,1,1,0,1,0,1,1,1,1,1,0,6,1,4.9,1
3155,1.0,1.0,1.0,0.0,2,1.0,1.0,1,171.0,1,0,1,1,0,0,0,1,1,0,0,1,1,4.86,1
3156,1.0,1.0,0.97,1.0,4,1.0,1.0,0,90.0,1,0,0,1,0,0,0,1,1,0,0,5,1,4.9,1
3157,4.0,0.4,0.0,0.39646102343376377,2,1.7702985856469355,1.0,0,82.0,1,0,0,0,1,0,1,1,0,0,0,2,2,5.0,1
3158,4.0,0.33,0.0,0.0,2,1.0,1.0,0,150.0,0,0,0,0,0,0,0,1,0,0,0,2,1,5.0,1
3159,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,10,4.0,2.0,0,600.0,1,0,0,0,0,1,0,1,0,0,0,5,1,4.53,0
3160,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,1,1.7702985856469355,1.0,1,55.0,1,0,0,1,0,1,0,1,0,0,0,6,2,5.0,1
3161,2.0,1.0,0.96,1.0,6,3.0,3.0,0,387.0,1,1,1,1,0,1,0,1,1,0,0,2,1,4.96,1
3163,3.0,1.0,0.5,0.0,6,4.0,4.0,0,500.0,1,1,0,0,1,1,1,1,1,0,0,3,1,5.0,1
3164,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,1.0,0,110.0,1,0,0,1,0,0,0,1,0,0,0,6,1,4.95,1
3166,3.0,0.5,0.5,0.0,5,3.0,4.0,0,112.0,1,1,0,1,0,1,1,1,1,0,0,4,1,4.86,1
3167,1.0,1.0,0.96,1.0,2,1.7702985856469355,1.0,0,115.0,1,0,0,1,0,0,0,1,0,0,0,6,1,4.9,1
3168,2.0,1.0,0.83,1.0,5,2.0,3.0,0,315.0,1,0,0,1,0,1,1,1,0,0,1,3,1,4.73,1
3169,3.0,0.9,0.61,0.39646102343376377,1,1.7702985856469355,1.0,0,93.0,0,0,0,1,0,1,0,0,0,0,0,6,2,4.0,0
3171,2.0,1.0,0.95,1.0,3,1.0,2.0,0,140.0,1,0,0,1,1,0,1,1,0,0,0,2,1,5.0,1
3174,1.0,1.0,0.99,0.0,8,2.0,4.0,0,180.0,1,0,0,1,1,1,0,1,0,0,0,4,1,4.92,1
3175,2.0,1.0,0.97,1.0,4,1.0,2.0,0,135.0,1,1,0,1,0,0,0,1,1,0,0,6,1,5.0,1
3176,1.0,1.0,0.96,0.39646102343376377,2,1.7702985856469355,1.0,0,105.0,1,1,1,1,1,1,0,1,1,1,1,5,2,5.0,1
3177,1.0,1.0,1.0,1.0,4,1.0,1.0,0,125.0,1,0,1,1,0,1,1,1,0,0,0,5,1,4.96,1
3179,2.0,1.0,0.97,1.0,4,3.0,2.0,0,128.0,1,1,1,1,0,1,1,1,1,0,0,7,1,4.86,1
3180,1.0,1.0,1.0,0.0,4,1.0,2.0,1,262.0,1,0,1,1,0,0,0,1,1,0,0,1,1,4.91,1
3188,1.0,1.0,1.0,0.0,2,1.7702985856469355,1.0,0,128.0,1,0,0,1,0,0,0,1,0,1,0,2,1,4.71,1
3189,2.0,1.0,0.82,1.0,6,3.0,3.0,0,331.0,1,0,0,1,0,1,1,1,0,0,1,4,1,4.85,1
3190,1.0,1.0,1.0,1.0,5,2.0,2.0,0,279.0,1,1,0,1,0,1,1,1,1,1,0,6,1,4.85,1
3191,1.0,1.0,1.0,0.0,2,1.7702985856469355,1.0,0,129.0,1,0,0,1,0,0,0,1,0,1,0,1,1,4.65,0
3192,1.0,1.0,1.0,0.0,2,1.0,1.0,0,154.0,1,0,0,1,0,0,0,1,0,1,0,2,1,4.58,0
3194,1.0,1.0,0.98,0.39646102343376377,15,1.7702985856469355,2.077656675749319,0,400.0,0,0,0,1,1,1,0,1,0,0,0,2,1,4.3,0
3195,3.0,0.5,1.0,0.0,6,3.0,2.0,1,255.0,1,0,0,1,1,1,0,1,0,0,0,6,1,4.87,1
3196,1.0,0.78,1.0,0.0,7,2.0,3.0,1,200.0,0,0,0,1,0,0,0,1,0,0,0,5,1,4.53,0
3197,1.0,0.99,0.99,0.0,6,1.0,3.0,0,217.0,1,0,0,1,0,0,0,1,0,0,0,1,1,4.8,1
3202,1.0,1.0,0.97,0.0,4,2.0,3.0,1,113.0,1,1,0,1,0,0,1,1,1,0,0,7,1,4.71,1
3204,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,10,4.0,6.0,0,450.0,1,0,0,1,0,1,0,1,0,0,0,6,1,5.0,1
3206,1.0,1.0,0.88,1.0,5,2.0,2.0,0,70.0,1,0,0,1,0,0,1,1,0,0,0,1,1,4.94,1
3207,1.0,0.99,0.99,0.0,5,2.0,3.0,0,260.0,1,0,0,1,0,0,0,1,0,0,0,1,1,4.68,0
3208,1.0,1.0,1.0,0.0,8,3.0,5.0,0,235.0,1,0,0,0,0,0,1,1,0,0,0,1,1,4.58,0
3217,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,4,1.7702985856469355,2.0,0,200.0,1,0,0,0,0,0,1,1,0,0,0,4,1,4.0,0
3218,3.0,0.7,1.0,0.0,4,1.7702985856469355,1.0,0,79.0,1,1,0,1,0,0,0,1,1,0,0,1,1,4.86,1
3219,1.0,1.0,0.91,0.0,6,3.0,3.0,0,150.0,1,0,0,1,0,1,0,1,0,0,0,7,1,4.79,1
3220,1.0,1.0,1.0,0.0,2,1.0,1.0,0,85.0,0,0,0,0,0,0,1,1,0,0,1,5,1,4.4,0
3221,1.0,0.86,1.0,0.0,2,1.7702985856469355,2.0,1,114.0,1,0,0,1,1,1,0,1,0,0,0,1,1,4.84,1
3222,1.0,0.99,0.99,0.0,4,2.0,3.0,0,273.0,1,0,0,1,0,0,0,1,0,0,0,2,1,4.75,1
3223,1.0,0.99,0.99,0.0,5,2.0,3.0,0,153.0,1,0,0,1,0,0,0,1,0,0,0,1,1,4.84,1
3225,1.0,1.0,0.99,1.0,8,3.0,3.0,0,513.0,1,0,0,1,0,1,1,1,0,0,0,1,1,4.83,1
3226,4.0,0.0,0.9298995663090619,0.0,6,2.0,4.0,1,750.0,1,0,1,0,0,0,0,0,0,0,0,2,2,4.75,1
3228,1.0,1.0,1.0,0.0,6,2.0,5.0,0,114.0,1,0,0,1,0,0,0,1,0,0,0,3,1,4.4,0
3229,1.0,1.0,1.0,0.0,8,4.0,7.0,0,204.0,1,0,0,1,0,0,0,1,0,0,0,3,1,4.18,0
3230,1.0,1.0,1.0,0.0,6,2.0,4.0,0,114.0,1,0,0,1,0,0,0,1,0,0,0,3,1,4.36,0
3231,1.0,1.0,0.99,1.0,6,2.0,3.0,0,262.0,1,1,0,1,0,1,0,1,0,1,1,2,1,4.83,1
3232,1.0,1.0,1.0,0.0,2,1.7702985856469355,1.0,0,118.0,0,0,0,1,0,1,1,1,0,0,0,7,1,4.58,0
3233,2.0,1.0,1.0,1.0,4,2.0,2.0,0,300.0,1,0,1,1,1,1,1,1,0,0,0,6,1,5.0,1
3234,1.0,1.0,0.98,1.0,4,2.0,3.0,0,302.0,1,0,0,1,0,0,0,1,0,0,1,2,1,4.82,1
3235,1.0,1.0,0.99,1.0,4,2.0,3.0,0,269.0,1,1,0,1,0,1,0,1,1,1,0,6,1,4.95,1
3236,1.0,1.0,0.91,1.0,4,2.0,2.0,0,132.0,1,0,0,1,0,0,0,1,0,0,0,5,1,4.7,0
3237,3.0,1.0,0.0,0.0,3,1.0,2.0,0,86.0,1,0,0,0,0,0,0,1,0,0,0,4,1,5.0,1
3238,1.0,1.0,1.0,0.0,4,1.7702985856469355,2.0,0,75.0,0,1,1,1,0,1,1,1,1,0,0,7,3,4.73,1
3239,1.0,0.99,0.99,0.0,4,1.0,1.0,0,142.0,1,0,0,1,0,0,0,1,0,0,0,6,1,5.0,1
3241,1.0,1.0,0.98,0.0,2,1.0,1.0,0,111.0,1,0,1,1,0,1,0,1,1,1,1,5,1,4.76,1
3242,2.0,1.0,0.8,0.0,6,2.0,3.0,0,184.0,1,0,0,1,1,1,1,1,0,0,0,8,1,4.88,1
3243,1.0,0.9,0.94,1.0,4,1.0,2.0,0,120.0,1,1,0,1,0,0,1,1,1,0,0,6,1,4.94,1
3244,1.0,1.0,1.0,1.0,6,3.0,7.0,1,115.0,1,0,0,1,0,1,1,1,0,0,0,5,1,4.83,1
3245,1.0,1.0,1.0,1.0,6,1.0,3.0,0,240.0,1,0,0,1,0,0,1,1,0,0,0,6,1,4.88,1
3246,1.0,1.0,0.96,1.0,2,1.0,1.0,1,162.0,0,0,0,1,0,1,1,1,0,0,0,1,1,4.98,1
3247,1.0,0.99,0.99,0.0,4,1.0,1.0,0,142.0,1,0,0,1,0,0,0,1,0,0,0,6,1,5.0,1
3248,1.0,1.0,0.99,1.0,5,1.0,5.0,1,189.0,1,0,0,1,0,0,0,1,0,0,0,6,1,4.96,1
3249,1.0,0.99,0.99,0.0,6,2.0,3.0,0,288.0,1,0,0,1,0,0,0,1,0,0,0,6,1,4.79,1
3250,1.0,1.0,0.99,1.0,4,1.0,2.0,1,127.0,1,1,0,1,0,1,1,1,1,0,0,6,1,5.0,1
3251,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,1.0,0,70.0,0,0,0,0,0,0,1,1,0,0,0,6,1,5.0,1
3252,1.0,1.0,0.93,1.0,4,1.0,1.0,0,134.0,0,0,0,1,0,1,0,1,0,0,0,6,1,4.98,1
3253,1.0,1.0,1.0,0.39646102343376377,3,1.0,2.0,0,99.0,1,1,1,1,0,1,0,1,1,0,0,4,1,5.0,1
3254,1.0,0.99,0.99,0.0,6,2.0,3.0,0,180.0,1,0,0,1,0,0,0,1,0,0,0,6,1,5.0,1
3255,1.0,1.0,0.99,1.0,3,1.7702985856469355,2.0,1,170.0,1,0,0,1,0,0,0,1,0,0,0,6,1,4.93,1
3258,1.0,1.0,0.99,1.0,3,1.7702985856469355,2.0,1,161.0,1,0,0,1,0,0,0,1,0,0,0,6,1,4.95,1
3259,1.0,1.0,0.99,1.0,5,1.0,5.0,1,181.0,1,0,0,1,0,0,0,1,0,0,0,6,1,4.92,1
3260,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,10,6.0,8.0,0,650.0,1,0,1,1,1,1,0,1,0,1,0,3,1,5.0,1
3262,1.0,1.0,1.0,1.0,4,1.0,2.0,0,130.0,1,0,0,1,0,0,1,1,0,0,0,6,1,5.0,1
3264,1.0,1.0,0.99,0.0,8,4.0,4.0,0,200.0,1,0,0,1,0,1,1,1,0,0,0,5,1,4.9,1
3266,1.0,1.0,1.0,1.0,2,1.0,1.0,0,132.0,1,0,0,1,0,1,0,1,0,0,0,6,1,4.8,1
3267,3.0,1.0,0.33,1.0,6,2.0,2.0,0,297.0,1,0,0,0,0,0,0,1,0,0,0,5,1,4.92,1
3268,1.0,1.0,1.0,1.0,2,1.0,1.0,0,137.0,1,1,0,1,0,1,1,1,1,0,1,5,1,4.86,1
3269,1.0,1.0,1.0,1.0,4,1.0,2.0,0,188.0,1,1,0,1,0,0,0,1,0,0,0,1,1,4.95,1
3270,1.0,1.0,1.0,0.0,3,1.0,2.0,0,79.0,1,1,0,1,0,0,1,1,0,1,0,7,1,4.5,0
3272,1.0,1.0,0.94,0.39646102343376377,4,1.7702985856469355,2.0,1,199.0,1,1,0,1,0,1,1,1,1,0,0,1,2,4.94,1
3274,2.0,1.0,1.0,0.39646102343376377,1,1.7702985856469355,1.0,0,45.0,1,0,0,1,0,1,1,1,0,1,0,4,2,4.89,1
3276,1.0,1.0,1.0,1.0,2,1.7702985856469355,1.0,1,140.0,1,1,0,1,0,1,1,1,0,0,1,3,1,4.95,1
3277,2.0,1.0,0.81,0.0,2,1.0,1.0,0,85.0,1,0,0,1,0,0,0,1,0,0,0,2,1,4.78,1
3278,2.0,1.0,0.81,0.0,2,1.0,1.0,0,84.0,1,0,0,1,0,0,0,1,0,0,0,2,1,4.83,1
3279,1.0,1.0,0.92,1.0,5,2.0,2.0,0,442.0,1,0,1,1,0,1,0,1,1,0,0,2,1,3.5,0
3280,1.0,1.0,0.92,1.0,3,1.0,1.0,0,339.0,1,0,1,1,0,1,0,1,0,0,0,2,1,5.0,1
3281,1.0,1.0,0.92,1.0,5,2.0,2.0,0,442.0,1,1,1,1,0,1,0,1,1,0,0,2,1,4.93,1
3283,1.0,1.0,0.99,1.0,3,1.0,1.0,0,106.0,1,1,0,1,0,0,1,1,1,1,0,4,1,4.86,1
3284,1.0,1.0,0.86,0.39646102343376377,1,1.7702985856469355,2.077656675749319,1,35.0,1,0,0,0,0,0,1,1,0,0,0,8,2,4.5,0
3285,1.0,1.0,1.0,0.0,6,2.0,5.0,0,124.0,1,0,0,1,0,0,0,1,0,0,0,3,1,4.75,1
3286,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,2.0,0,150.0,0,0,0,0,0,0,0,1,0,0,0,5,1,5.0,1
3287,1.0,1.0,1.0,0.0,7,4.0,4.0,0,246.0,1,1,0,1,0,1,1,1,1,0,0,5,1,4.84,1
3289,2.0,1.0,0.96,0.0,2,1.0,1.0,0,71.0,1,0,0,1,0,1,1,1,0,0,0,7,2,4.86,1
3290,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,1,1.7702985856469355,1.0,0,30.0,0,0,0,1,0,0,0,1,0,0,0,1,2,4.5,0
3291,1.0,1.0,0.4,0.39646102343376377,5,2.0,3.0,0,150.0,1,0,0,1,0,1,0,1,1,0,0,1,1,4.94,1
3292,1.0,1.0,1.0,0.0,1,1.7702985856469355,1.0,0,68.0,1,0,0,0,0,0,1,1,0,0,0,6,1,5.0,1
3293,3.0,1.0,0.56,1.0,5,3.0,3.0,0,275.0,1,0,0,1,0,1,0,1,1,1,0,1,1,5.0,1
3294,1.0,0.99,0.99,0.0,3,1.0,2.0,0,119.0,1,0,0,1,0,1,0,1,0,0,0,6,1,4.55,0
3295,1.0,1.0,1.0,1.0,4,1.0,2.0,0,79.0,1,0,0,1,0,0,1,1,0,1,0,4,1,4.84,1
3296,1.0,1.0,1.0,1.0,4,1.0,1.0,1,141.0,1,0,0,1,0,1,0,1,0,0,0,2,1,4.85,1
3297,3.0,1.0,0.93,1.0,3,2.0,2.0,0,55.0,1,1,0,0,0,0,1,1,1,0,0,7,1,4.87,1
3298,1.3098230912476723,0.9654562383612664,1.0,0.0,2,1.0,2.0,1,102.0,1,1,0,0,0,0,0,1,1,1,0,4,1,4.5,0
3301,3.0,1.0,0.5,1.0,2,1.0,1.0,0,118.0,1,1,0,1,0,0,1,1,0,0,0,1,1,4.8,1
3302,2.0,1.0,0.88,0.39646102343376377,6,4.0,4.0,0,190.0,1,0,0,1,0,1,1,1,0,0,0,4,1,4.6,0
3304,1.0,1.0,0.91,0.39646102343376377,1,1.7702985856469355,1.0,0,53.0,1,0,0,0,1,0,1,1,0,0,0,7,2,5.0,1
3305,2.0,1.0,1.0,0.0,4,2.0,2.0,0,299.0,1,0,0,1,0,1,1,1,0,0,0,5,1,4.78,1
3306,3.0,1.0,0.93,0.0,2,1.0,1.0,0,60.0,0,1,0,1,0,1,1,1,0,0,0,7,1,4.81,1
3307,1.0,1.0,0.99,1.0,6,3.0,3.0,0,257.0,1,0,0,1,0,1,1,1,0,0,1,8,1,4.88,1
3309,1.0,1.0,1.0,1.0,6,2.0,4.0,0,309.0,1,1,0,1,0,0,0,1,0,0,0,6,1,4.99,1
3310,1.0,0.99,0.99,0.0,5,2.0,2.0,0,288.0,1,0,0,1,0,0,0,1,0,0,0,1,1,4.8,1
3312,1.0,0.99,0.99,0.0,5,2.0,2.0,1,129.0,1,0,0,1,1,0,1,1,0,0,0,6,1,4.0,0
3314,1.0,1.0,0.96,0.39646102343376377,8,3.0,3.0,0,248.0,1,1,1,1,1,1,1,1,1,1,1,5,1,4.92,1
3315,1.0,0.9,0.99,0.0,1,1.7702985856469355,6.0,1,66.0,1,0,0,0,0,0,0,1,0,0,0,6,3,4.78,1
3316,1.0,0.9,0.99,0.0,1,1.7702985856469355,2.077656675749319,1,74.0,1,0,0,0,0,0,0,1,0,0,0,6,3,4.83,1
3317,1.0,0.9,0.99,0.0,1,1.7702985856469355,2.077656675749319,1,84.0,1,0,0,0,0,0,0,1,0,0,0,6,3,4.63,0
3318,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,1,1.7702985856469355,2.077656675749319,0,32.0,1,0,0,1,0,0,0,1,0,0,0,5,2,3.67,0
3319,1.0,0.99,0.99,0.0,2,1.7702985856469355,1.0,0,182.0,1,0,0,1,0,0,0,1,0,1,0,8,1,4.43,0
3320,1.0,0.99,0.99,0.0,4,1.7702985856469355,2.077656675749319,0,241.0,1,0,0,1,0,0,0,1,0,1,0,8,1,4.67,0
3322,2.0,0.88,0.83,0.39646102343376377,1,1.7702985856469355,2.077656675749319,0,40.0,1,0,0,0,0,0,1,1,0,0,0,7,2,4.5,0
3323,1.0,1.0,1.0,1.0,11,5.0,7.0,0,400.0,1,0,1,1,0,1,1,1,0,0,0,5,1,5.0,1
3324,1.0,0.86,0.94,0.0,2,1.0,1.0,0,94.0,1,0,0,1,0,0,1,1,0,0,0,4,1,4.78,1
3326,1.0,1.0,0.99,1.0,12,4.0,4.0,0,539.0,1,0,0,1,0,1,1,1,0,0,1,1,1,4.84,1
3327,1.0,0.99,0.99,0.0,4,1.0,2.0,0,137.0,1,0,0,1,0,0,0,1,0,0,0,1,1,4.73,1
3328,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,3.0,0,190.0,1,1,0,1,0,0,1,1,1,1,1,1,1,4.96,1
3329,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,1,1.7702985856469355,2.077656675749319,0,45.0,1,1,1,1,0,1,1,1,1,1,0,6,2,4.83,1
3330,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,4,1.0,1.0,0,125.0,1,0,0,1,0,0,0,1,0,0,0,1,1,5.0,1
3332,1.0,0.96,0.99,1.0,2,1.0,1.0,0,112.0,1,0,0,1,0,0,1,1,0,0,0,2,1,4.94,1
3333,3.0,0.5,0.0,0.0,1,1.7702985856469355,1.0,0,48.0,0,0,1,1,1,0,0,1,0,0,0,3,1,5.0,1
3334,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,4,1.0,2.0,1,99.0,1,0,0,1,0,1,1,1,0,0,0,3,1,4.71,1
3335,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,6,3.0,4.0,0,84.0,1,0,0,0,0,0,1,1,0,0,0,5,1,3.17,0
3336,2.0,0.88,0.83,0.39646102343376377,2,1.7702985856469355,2.077656675749319,0,43.0,1,0,0,0,0,0,1,1,0,0,0,7,2,4.5,0
3337,1.0,1.0,1.0,1.0,2,1.0,1.0,1,110.0,1,1,0,1,0,0,1,1,0,0,0,3,1,4.87,1
3339,1.0,0.99,0.99,0.0,4,1.0,2.0,0,103.0,1,0,0,1,0,0,0,1,0,0,0,2,1,4.8,1
3340,1.0,0.99,0.99,0.0,5,2.0,3.0,0,147.0,1,0,0,1,0,1,0,1,0,0,0,2,1,3.0,0
3341,3.0,0.73,0.27,0.39646102343376377,8,3.0,3.0,0,198.0,1,1,0,1,0,1,1,1,1,1,0,6,1,4.12,0
3343,1.0,0.99,0.99,0.0,6,2.0,3.0,0,147.0,1,0,0,1,0,0,0,1,0,0,0,2,1,5.0,1
3344,1.0,1.0,1.0,1.0,4,2.0,2.0,0,100.0,1,0,0,1,0,0,0,1,0,0,0,1,1,4.9,1
3345,1.0,1.0,0.97,1.0,4,1.0,2.0,0,91.0,1,0,0,1,0,1,1,1,1,0,0,5,1,4.85,1
3346,1.0,0.99,0.99,0.0,6,1.0,3.0,0,98.0,1,0,0,1,0,0,0,1,0,0,0,2,1,5.0,1
3348,1.0,0.99,0.99,0.0,6,2.0,3.0,0,289.0,1,0,0,1,0,0,0,1,0,0,0,1,1,4.72,1
3350,1.0,0.99,0.99,0.0,4,1.0,2.0,0,144.0,1,0,0,1,0,0,0,1,0,0,0,2,1,4.75,1
3351,1.0,0.94,0.99,1.0,2,1.0,1.0,0,350.0,1,1,1,1,0,1,0,1,1,0,0,2,1,5.0,1
3352,2.0,1.0,0.99,1.0,8,2.0,2.0,1,245.0,1,1,0,1,0,1,1,1,0,1,1,5,1,4.83,1
3353,2.0,1.0,0.94,0.0,4,2.0,2.0,0,156.0,1,1,0,1,0,1,1,1,0,0,0,5,1,4.58,0
3354,1.0,1.0,0.99,1.0,2,1.0,1.0,1,109.0,1,0,0,1,0,1,0,1,0,0,0,1,1,4.82,1
3355,1.0,1.0,0.99,1.0,8,3.0,3.0,1,206.0,1,0,0,1,0,1,1,1,0,0,0,5,1,4.97,1
3358,1.0,1.0,1.0,0.0,4,1.0,1.0,1,137.0,1,1,0,1,0,0,1,1,1,0,0,6,1,4.95,1
3360,1.0,1.0,1.0,0.39646102343376377,2,2.0,3.0,1,250.0,0,0,0,1,0,1,0,1,0,0,0,2,1,4.85,1
3361,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,1,1.7702985856469355,1.0,0,40.0,1,0,0,1,0,0,0,1,0,0,0,1,2,5.0,1
3362,1.0,0.99,0.99,0.0,2,1.0,1.0,0,220.0,1,0,0,1,0,0,0,1,0,1,0,8,1,4.74,1
3363,1.0,1.0,0.97,0.39646102343376377,3,1.7702985856469355,1.0,0,66.0,1,0,1,1,1,1,1,1,0,0,1,7,2,4.82,1
3364,1.3098230912476723,0.9654562383612664,0.9298995663090619,1.0,3,1.7702985856469355,1.0,0,132.0,1,0,1,1,0,0,0,1,0,1,1,1,1,4.99,1
